protein,IHD,CM,ARR,VD,CHD,CCD,VOO,OTH
p49908,0.032699147605554806,0.01969953414356493,0.01643937864907816,0.0,0.0,0.0,0.0,0.009973352455546251
q0vd83,0.009207452068736218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q969v6,0.03952998358157735,0.04291244179375156,0.04042361554917418,0.03509934303733873,0.03316565940704707,0.0280983565237245,0.03273646674013717,0.037186996152643044
p49419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006313347369889244
q13275,0.013493842636851194,0.0,0.0,0.006616293268562225,0.006593030460404741,0.0,0.0,0.027361565072444114
p35408,0.0,0.0,0.0,0.0,0.006596805855819731,0.0,0.0,0.0
q8nfm7,0.030240234494053206,0.01242108071536201,0.0063626934223278125,0.010473655587934111,0.0,0.0,0.0,0.014635919010410866
q9ubf8,0.0,0.006221819662130931,0.0,0.0,0.0,0.0,0.0,0.0
p42575,0.022199993423335708,0.023790056386007633,0.0,0.0,0.0,0.0,0.0,0.009995941307458877
q8wwm9,0.0,0.0,0.0,0.0,0.013195837946839982,0.0,0.0,0.022669247660351582
q01955,0.0,0.016079579601132807,0.0,0.0,0.0,0.0,0.0,0.027906777193511634
q8wwx8,0.005807654550852288,0.012452615754678873,0.0,0.0,0.0,0.0,0.0,0.006312516114231263
q9nrm0,0.0238862631598191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q9ulp0,0.0221603202421547,0.023043284049566317,0.01275749778519407,0.0,0.006590254624686155,0.010959776872782476,0.0,0.0100005706563003
q969v5,0.018424408515040087,0.01973748539779657,0.0,0.0,0.0,0.0,0.0,0.020030514268858705
o14649,0.07625635395922169,0.061221694931092335,0.07634830503325217,0.06683102532793865,0.07312099959048722,0.046295358433245434,0.022648588851808787,0.05484996418274197
o60779,0.009193393885217073,0.01443171536886856,0.025664062234103727,0.0,0.0170415307558062,0.020768639693297675,0.0,0.014644881230307868
q9h4e5,0.02633086607453326,0.01707718300320682,0.06435413942247777,0.015653139770984367,0.020913414055803416,0.07495716050585763,0.0,0.020001805260723295
o14727,0.01633225950817147,0.014453364713843295,0.0,0.0,0.015320882468573892,0.0,0.0,0.0
p30038,0.0,0.006221687878762079,0.0,0.0,0.0,0.0,0.0,0.006313227085283502
q9bur5,0.020846750613390738,0.0,0.0,0.0,0.0,0.0,0.0,0.02340058841863165
q13443,0.01161818111217018,0.009858313802733339,0.019172417443935698,0.0,0.0,0.0,0.0,0.010003549050192384
o00170,0.04396941607256182,0.02828571005531383,0.03405407830643544,0.016771094900184132,0.00644980253736073,0.02157589407227212,0.0,0.03779639548842328
q8n2f6,0.01501536272208718,0.0,0.01650432835452326,0.0,0.010452068684836993,0.013834413097160927,0.0,0.01000479638450957
q9uka2,0.005804253593717554,0.019747673691208847,0.0,0.02105376555816179,0.0,0.0,0.0,0.0
o95995,0.0,0.0,0.0,0.0,0.028803146220721713,0.0,0.0,0.0
q6p1j9,0.0058069722317578894,0.0,0.0,0.015383419032612108,0.015323848435806147,0.0,0.0,0.0
q01638,0.09799044720712224,0.1163303342505996,0.05476348561515401,0.06892584890802175,0.04688558596823614,0.04019789770930753,0.04832463371331287,0.07525056994042072
q9hbv1,0.0,0.006221819662130931,0.0,0.0,0.0,0.0,0.0,0.0
p35869,0.0787052062988003,0.0657298025807354,0.0621580015709868,0.028955240023696722,0.046863409808455075,0.0359187793913014,0.019929851763219913,0.04970745376745544
q16595,0.01464884228262413,0.05057733503448603,0.017463759018996636,0.03345940006616182,0.01662853362959993,0.0,0.0,0.042484901917837846
p50440,0.021561083623705245,0.019740799200694426,0.006369622856512018,0.0,0.0,0.0,0.0,0.021878408202738828
q70ek8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012630957439540494
q9y223,0.0,0.006221819662130931,0.0,0.0,0.0,0.0,0.0,0.0
q5d862,0.009208790314293374,0.0062214731830470054,0.0,0.0,0.0,0.0,0.0,0.0
q16659,0.018443304979544682,0.018685013118360252,0.0,0.0,0.0,0.0,0.0,0.017740509962908334
q86v24,0.03416063437439296,0.030178926920992874,0.0,0.006581720776138638,0.0,0.0,0.0,0.02180499186555682
p98095,0.02836301471918385,0.025452334821893782,0.0,0.0,0.01978303813112915,0.0,0.0,0.03217168380332955
q9uqf2,0.0150188031690636,0.0,0.0,0.0,0.010457216672184294,0.0,0.0,0.017746232176028557
q9gzy8,0.027522338021194033,0.023724238568886724,0.026239534560197522,0.0,0.0,0.0,0.0,0.02533077431667225
p25054,0.0741841811195046,0.057303815830831,0.05325101169825941,0.03141191923044953,0.04561134655570591,0.048639047272681625,0.027118123265906798,0.03660823724618378
q13057,0.02716672408061535,0.009834591170340969,0.027200889876482615,0.0,0.023628841583679467,0.02482327639755925,0.0,0.022605802438622806
