protein,IHD,CM,ARR,VD,CHD,CCD,VOO,OTH
p49908,0.11391386399860574,0.11099750878899504,0.11084647880117957,0.11069588805690263,0.11069588805690263,0.11069588805690263,0.11069588805690263,0.11076270812670665
q0vd83,0.11114234061814994,0.11110720742273127,0.11110720742273127,0.11110720742273127,0.11110720742273127,0.11110720742273127,0.11110720742273127,0.11110720742273127
q969v6,0.11383229034067026,0.11462797148367324,0.11495192011605217,0.11149480603343402,0.10892881407953124,0.10832141971896474,0.11077576820927354,0.11127304994538115
p49419,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11112993888345628
q13275,0.11118493286132827,0.11104474006482382,0.11104474006482382,0.11108321441136243,0.11106977289887462,0.11104474006482382,0.11104474006482382,0.11143837950431554
p35408,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11113337526107585,0.11110832809236551,0.11110832809236551,0.11110832809236551
q8nfm7,0.11279440438830304,0.11092658707756525,0.11090005157544403,0.11094634215884511,0.11086967557242466,0.11086967557242466,0.11086967557242466,0.11095391251014394
q9ubf8,0.11110899412965936,0.1111280469627251,0.11110899412965936,0.11110899412965936,0.11110899412965936,0.11110899412965936,0.11110899412965936,0.11110899412965936
p42575,0.11155487285174027,0.11160364281832195,0.11097131790974948,0.11097131790974948,0.11097131790974948,0.11097131790974948,0.11097131790974948,0.11101357687144094
q8wwm9,0.11107721616510177,0.11107721616510177,0.11107721616510177,0.11107721616510177,0.1111521274448877,0.11107721616510177,0.11107721616510177,0.11130735939939977
q01955,0.11100846982928914,0.11110323524997726,0.11100846982928914,0.11100846982928914,0.11100846982928914,0.11100846982928914,0.11100846982928914,0.11183747594499868
q8wwx8,0.1111117120257838,0.11120821106544017,0.11109412835053509,0.11109412835053509,0.11109412835053509,0.11109412835053509,0.11109412835053509,0.11111530680556547
q9nrm0,0.111803000383504,0.11102462495206199,0.11102462495206199,0.11102462495206199,0.11102462495206199,0.11102462495206199,0.11102462495206199,0.11102462495206199
q9ulp0,0.11135551528447095,0.11122369078587958,0.11117989414567954,0.11099798736776223,0.11102300966234484,0.11115893822262497,0.11099798736776223,0.11106498979571337
q969v5,0.11119970386919384,0.11121134606273107,0.11106014237095951,0.11106014237095951,0.11106014237095951,0.11106014237095951,0.11106014237095951,0.11122809584231787
o14649,0.14274737398162932,0.11707703361656949,0.13978796932425838,0.12563900806409045,0.13022305491975214,0.09831313024406221,0.07187756845247023,0.10786048462538722
o60779,0.11097264552666392,0.11101341207751718,0.11182944220642005,0.11093756597354552,0.11106191486334899,0.1112880329121496,0.11093756597354552,0.11102185449326378
q9h4e5,0.10266391756912426,0.10167197046452969,0.13729324424386977,0.10166721036306908,0.10184295385765649,0.1503049547243854,0.10139099269565066,0.10177376338606399
o14727,0.11130329293833977,0.11117994582582495,0.1110595763208514,0.1110595763208514,0.11115930331072685,0.1110595763208514,0.1110595763208514,0.1110595763208514
p30038,0.111106640747795,0.11112569317730572,0.111106640747795,0.111106640747795,0.111106640747795,0.111106640747795,0.111106640747795,0.11112782158812916
q9bur5,0.1112532783070634,0.11106199880777817,0.11106199880777817,0.11106199880777817,0.11106199880777817,0.11106199880777817,0.11106199880777817,0.11131273003848921
q13443,0.11113918559510466,0.11109382231975401,0.11139004308548135,0.11105577631256398,0.11105577631256398,0.11105577631256398,0.11105577631256398,0.11109806743684013
o00170,0.11886989588764853,0.11018882704895881,0.11310246047982815,0.10892833375171414,0.10865687749655319,0.10941616349114146,0.10863238847931782,0.11357266488552001
q8n2f6,0.11113238733870394,0.11104488942390606,0.11128441786818724,0.11104488942390606,0.11109488535410997,0.11119683157972812,0.11104488942390606,0.11111192016364656
q9uka2,0.1110466451099647,0.1112687522521025,0.11102907173169996,0.11151017224773292,0.11102907173169996,0.11102907173169996,0.11102907173169996,0.11102907173169996
o95995,0.11096594395131174,0.11096594395131174,0.11096594395131174,0.11096594395131174,0.11227244838950606,0.11096594395131174,0.11096594395131174,0.11096594395131174
q6p1j9,0.11109865793620896,0.11108107632679892,0.11108107632679892,0.11123406148019072,0.1111808226228067,0.11108107632679892,0.11108107632679892,0.11108107632679892
q01638,0.160401914051706,0.17547068801401494,0.10232031610394494,0.11910500394097007,0.08856061938691373,0.08223449605923518,0.09161105255957282,0.12602215205996103
q9hbv1,0.11110899412965936,0.1111280469627251,0.11110899412965936,0.11110899412965936,0.11110899412965936,0.11110899412965936,0.11110899412965936,0.11110899412965936
p35869,0.1536372664270751,0.13069154786859347,0.12896238055897785,0.09331870555899005,0.10504496958000671,0.09815461904368639,0.0905328757949622,0.11024434932023452
q16595,0.10841967954736675,0.12248921697759561,0.10842543122664967,0.11235226616345843,0.10837035784732793,0.10824902252096966,0.10824902252096966,0.11519598067469261
p50440,0.11147470036039583,0.11123001776651856,0.11102082976754114,0.11099042068285342,0.11099042068285342,0.11099042068285342,0.11099042068285342,0.11132234869127729
q70ek8,0.1111040680357782,0.1111040680357782,0.1111040680357782,0.1111040680357782,0.1111040680357782,0.1111040680357782,0.1111040680357782,0.11116745571377434
q9y223,0.11110899412965936,0.1111280469627251,0.11110899412965936,0.11110899412965936,0.11110899412965936,0.11110899412965936,0.11110899412965936,0.11110899412965936
q5d862,0.11115849446206177,0.11112185849279171,0.1111028067207352,0.1111028067207352,0.1111028067207352,0.1111028067207352,0.1111028067207352,0.1111028067207352
q16659,0.11131375264613941,0.11124446587839064,0.11103451871189217,0.11103451871189217,0.11103451871189217,0.11103451871189217,0.11103451871189217,0.11123466920411704
q86v24,0.11410062211917546,0.11212536488950467,0.11046449168725991,0.11050276499161368,0.11046449168725991,0.11046449168725991,0.11046449168725991,0.11094878956340669
p98095,0.11170063507415173,0.11121927837892635,0.11074505456633225,0.11074505456633225,0.11109193592994064,0.11074505456633225,0.11074505456633225,0.11226287778531994
q9uqf2,0.11115785093176382,0.11107033296870324,0.11107033296870324,0.11107033296870324,0.11114960323641614,0.11107033296870324,0.11107033296870324,0.11127054801960061
q9gzy8,0.1120226650679266,0.11129487902079838,0.11189046015791973,0.11066430350888634,0.11066430350888634,0.11066430350888634,0.11066430350888634,0.11147047820892339
p25054,0.14851531176348076,0.12122604105155478,0.11978934545201331,0.0984377703007135,0.10762490319070886,0.11401197030399961,0.09633298294233755,0.10001517165441408
q13057,0.11192254401709448,0.11082649081046242,0.1116083699122485,0.11076634044861579,0.11103722897016094,0.11131050537124712,0.11076634044861579,0.11099583957293942
q9y272,0.11120983095199599,0.11106960676155292,0.11106960676155292,0.11106960676155292,0.11106960676155292,0.11106960676155292,0.11106960676155292,0.11130292171713348
q2m1p5,0.11106753637049997,0.11106753637049997,0.11106753637049997,0.11106753637049997,0.11145970903600019,0.11106753637049997,0.11106753637049997,0.11106753637049997
q9bxn1,0.11109818201262368,0.11119466930164411,0.1110806004785296,0.11120236993841315,0.1110806004785296,0.1110806004785296,0.1110806004785296,0.11110177635467097
q9nnw7,0.11118276277263628,0.11356683480883624,0.11034359717115015,0.11055365204944981,0.11076301867535797,0.11040414999707729,0.11025329098136666,0.11267940256275902
q15637,0.11105707134090048,0.11107611527031055,0.11105707134090048,0.11105707134090048,0.11146102447819191,0.11105707134090048,0.11105707134090048,0.11112043220609477
q92729,0.11152902051444039,0.11104450485378611,0.11104450485378611,0.11115944550905686,0.11104450485378611,0.11104450485378611,0.11104450485378611,0.11104450485378611
q8n441,0.11109727467713226,0.11109727467713226,0.11109727467713226,0.11109727467713226,0.11122180258294179,0.11109727467713226,0.11109727467713226,0.11109727467713226
o00548,0.11103973328599959,0.11139781205584065,0.11103973328599959,0.11103973328599959,0.11119781008466967,0.11103973328599959,0.11103973328599959,0.11116597814349223
p46092,0.11115554926409177,0.11110290882587623,0.11110290882587623,0.11110290882587623,0.11110290882587623,0.11110290882587623,0.11110290882587623,0.11112408895477459
q9y271,0.1113078520710628,0.11108651849111716,0.11108651849111716,0.11108651849111716,0.11108651849111716,0.11108651849111716,0.11108651849111716,0.11108651849111716
p27658,0.11109787552573049,0.11123062838217734,0.11108029404013864,0.11108029404013864,0.11110533488912797,0.11108029404013864,0.11108029404013864,0.11116469100227087
q6wkz4,0.11160693700992097,0.11332824948836864,0.11040912177282018,0.11045337137593163,0.11387000964956949,0.10975595214815496,0.10991219504983492,0.11090821135724428
q9y2c5,0.11112674315907463,0.11110915710511568,0.11110915710511568,0.11110915710511568,0.11110915710511568,0.11110915710511568,0.11110915710511568,0.11110915710511568
q96bi1,0.11501315920011727,0.11787133661274538,0.10955330613836452,0.11373007211392437,0.10737275607256613,0.1086462208551559,0.10775182724781641,0.11276092984887409
q5vwc8,0.11118892660434178,0.11110138417445728,0.11110138417445728,0.11110138417445728,0.11110138417445728,0.11110138417445728,0.11110138417445728,0.11110138417445728
p98177,0.1115564578737965,0.11089216759175019,0.11197515820783031,0.11114077722569844,0.11091002185778351,0.11088609538905268,0.11083527374571907,0.11096877436265014
p61244,0.14591018990630814,0.14911758661197907,0.13882382113721894,0.10270140552029304,0.08164699076487945,0.12053265406313167,0.08408585299607535,0.12754856073670953
q13477,0.11112674315907463,0.11110915710511568,0.11110915710511568,0.11110915710511568,0.11110915710511568,0.11110915710511568,0.11110915710511568,0.11110915710511568
o75787,0.11108659994732355,0.11277856730368323,0.110756900802805,0.11076492811554575,0.11072656400940042,0.11072656400940042,0.11080567449868248,0.1116276373037586
o94916,0.11129542838966734,0.11165421166356619,0.11094735887398775,0.11094735887398775,0.11094735887398775,0.11094735887398775,0.11094735887398775,0.11136620670283985
q6uxg3,0.11110545049685322,0.11110545049685322,0.11110545049685322,0.11110545049685322,0.11110545049685322,0.11115639602517417,0.11110545049685322,0.11110545049685322
p27169,0.21172635077875243,0.10060491688491614,0.09724426347115016,0.1005099528087119,0.09708604657996811,0.09708604657996811,0.09969178275295641,0.09896459356360872
p17028,0.11110683379327439,0.11110683379327439,0.11110683379327439,0.1111453296538048,0.11110683379327439,0.11110683379327439,0.11110683379327439,0.11110683379327439
o15055,0.11556084183880037,0.11089028141361236,0.11052121710784144,0.11033051163941701,0.11033051163941701,0.11033051163941701,0.11033051163941701,0.11137510144266077
o75170,0.11120140047538199,0.11121310007032598,0.1110916153880801,0.11106118691490524,0.11106118691490524,0.11106118691490524,0.11106118691490524,0.11118794949168581
q14919,0.11112674315907463,0.11110915710511568,0.11110915710511568,0.11110915710511568,0.11110915710511568,0.11110915710511568,0.11110915710511568,0.11110915710511568
o60760,0.12526210511037342,0.11388308826002462,0.10817584185734344,0.10813214512704174,0.10867310294060634,0.10788435764517561,0.10791195626599928,0.11224249102626914
p46940,0.11104145236469358,0.11107949346471856,0.11104145236469358,0.11111823773508468,0.1112409633314646,0.11104145236469358,0.11112078783135193,0.11127470817860574
q14571,0.11108166622227039,0.11119533653103919,0.11108166622227039,0.11108166622227039,0.11110670738059096,0.11108166622227039,0.11108166622227039,0.11120795875474752
o00522,0.11105895363506757,0.11119139850996687,0.11105895363506757,0.11105895363506757,0.11129548299052108,0.11105895363506757,0.11105895363506757,0.11115939668910653
q5vwp3,0.11232045349412347,0.11173090622004775,0.11102234538693663,0.11084758509847013,0.1101463539281977,0.11027261140514255,0.11002303013314409,0.11361368420079354
o75344,0.11083406167009244,0.11083406167009244,0.11083406167009244,0.1130667435437825,0.11085904701087801,0.11083406167009244,0.11106983942478481,0.11083406167009244
q7rtt9,0.11129014226978655,0.11131920263704978,0.111241347441831,0.11094208928611742,0.11094208928611742,0.11143886122074541,0.11094208928611742,0.11094208928611742
q8wtw4,0.11110206848317371,0.11110206848317371,0.11113250815705458,0.11110206848317371,0.11110206848317371,0.1111530124607294,0.11110206848317371,0.11110206848317371
o43541,0.11063311893228361,0.11063457922379043,0.11071152797653822,0.1130797274523173,0.11169170140839853,0.11066633191614356,0.11115654919126501,0.11081085290380815
